codigo_cta,tipo_documento,status_documento,numero_documento,data_emissao,data_vencimento,data_quitacao,valor_documento,valor_desconto,valor_saldo,Usuario,descricao_tipo_documento,fornecedor,numero_documento_base
3813,despesas,quitado,000/01,2025-06-17,2025-06-17,2025-06-17,2000.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3814,fornecedor,aberto,31839/001,2025-06-06,2025-07-04,,13611.84,0.0,13611.84,TAMIRIS,DUPLICATA,INOVAMED HOSPITALAR,31839
3815,fornecedor,aberto,31839/002,2025-06-06,2025-07-11,,13611.84,0.0,13611.84,TAMIRIS,DUPLICATA,INOVAMED HOSPITALAR,31839
3816,fornecedor,aberto,31839/003,2025-06-06,2025-07-18,,13611.84,0.0,13611.84,TAMIRIS,DUPLICATA,INOVAMED HOSPITALAR,31839
3817,fornecedor,aberto,31839/004,2025-06-06,2025-07-25,,13611.84,0.0,13611.84,TAMIRIS,DUPLICATA,INOVAMED HOSPITALAR,31839
3818,fornecedor,aberto,1906/001,2025-06-13,2025-07-13,,3030.3,0.0,3030.3,YAGO,DUPLICATA,ST DISTRIBUIDORA,1906
3819,fornecedor,aberto,1906/002,2025-06-13,2025-07-23,,3030.3,0.0,3030.3,YAGO,DUPLICATA,ST DISTRIBUIDORA,1906
3820,fornecedor,aberto,1906/003,2025-06-13,2025-08-02,,3030.3,0.0,3030.3,YAGO,DUPLICATA,ST DISTRIBUIDORA,1906
3821,fornecedor,aberto,1906/004,2025-06-13,2025-08-12,,3030.3,0.0,3030.3,YAGO,DUPLICATA,ST DISTRIBUIDORA,1906
3822,fornecedor,quitado,368,2025-05-15,2025-05-15,2025-05-15,3748.6,0.0,0.0,SUELEN,DUPLICATA,RPG COMERCIO,368
3829,fornecedor,aberto,106088/001,2025-06-17,2025-07-07,,7529.35,0.0,7529.35,YAGO,DUPLICATA,VALFARMA,106088
3830,fornecedor,aberto,106088/002,2025-06-17,2025-07-17,,7529.35,0.0,7529.35,YAGO,DUPLICATA,VALFARMA,106088
3831,fornecedor,aberto,106088/003,2025-06-17,2025-08-01,,7529.35,0.0,7529.35,YAGO,DUPLICATA,VALFARMA,106088
3832,despesas,aberto,44316,2025-06-18,2025-07-21,,158.02,0.0,158.02,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,44316
3833,despesas,aberto,861344,2025-06-18,2025-07-21,,213.84,0.0,213.84,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,861344
3834,despesas,quitado,000/01,2025-06-18,2025-06-18,2025-06-18,80.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3835,despesas,cancelado,13344/01,2025-06-18,2025-06-24,,450.0,0.0,450.0,SUELEN,DUPLICATA,Fornecedor Não Informado,13344
3836,despesas,quitado,000/01,2025-06-18,2025-06-18,2025-06-18,400.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3837,despesas,quitado,000/01,2025-06-18,2025-06-18,2025-06-18,50.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3838,despesas,quitado,000/01,2025-06-18,2025-06-18,2025-06-18,450.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3839,despesas,aberto,230431,2025-06-18,2025-07-21,,150.47,0.0,150.47,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,230431
3840,despesas,aberto,230271,2025-06-18,2025-07-21,,271.25,0.0,271.25,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,230271
3842,despesas,aberto,6222,2025-06-18,2025-07-21,,34.56,0.0,34.56,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,6222
3843,despesas,aberto,31839,2025-06-18,2025-07-21,,1176.06,0.0,1176.06,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,31839
3844,despesas,aberto,104788,2025-06-18,2025-07-21,,146.32,0.0,146.32,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,104788
3845,fornecedor,aberto,1392/001,2025-06-18,2025-07-18,,308.0,0.0,308.0,YAGO,DUPLICATA,BDS MEDICAL LTDA,1392
3847,fornecedor,aberto,106145/001,2025-06-18,2025-07-18,,891.1,0.0,891.1,IMPORTACAO,DUPLICATA,VALFARMA,106145
3848,despesas,quitado,13344-1,2025-06-18,2025-06-24,2025-06-24,450.0,0.0,0.0,YAGO,BOLETO BANCARIO,Fornecedor Não Informado,13344-1
3849,despesas,aberto,000/01,2025-06-18,2025-07-15,,949.0,0.0,949.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3850,despesas,quitado,000/01,2025-06-18,2025-06-18,2025-06-18,50.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3851,despesas,aberto,000/01,2025-06-20,2025-06-20,,166454.88,0.0,166454.88,SUELEN,OUTROS,Fornecedor Não Informado,000
3852,fornecedor,aberto,344628/001,2025-06-16,2025-07-16,,2300.0,0.0,2300.0,YAGO,DUPLICATA,FARMACE,344628
3853,fornecedor,aberto,344628/002,2025-06-16,2025-07-31,,2300.0,0.0,2300.0,YAGO,DUPLICATA,FARMACE,344628
3854,fornecedor,aberto,344628/003,2025-06-16,2025-08-15,,2300.0,0.0,2300.0,YAGO,DUPLICATA,FARMACE,344628
3855,despesas,quitado,000/01,2025-06-20,2025-06-20,2025-06-20,18837.23,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3856,despesas,quitado,000/01,2025-06-20,2025-06-20,2025-06-24,720.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3857,fornecedor,aberto,154802/001,2025-06-19,2025-07-19,,957.64,0.0,957.64,YAGO,DUPLICATA,SUPER SUPPLY,154802
3858,despesas,quitado,126365035,2025-06-23,2025-06-27,2025-06-27,184.0,0.0,0.0,YAGO,BOLETO BANCARIO,Fornecedor Não Informado,126365035
3859,fornecedor,aberto,105453/001,2025-06-20,2025-07-07,,954.0,0.0,954.0,IMPORTACAO,DUPLICATA,RIO CLARENSE,105453
3860,fornecedor,aberto,105453/002,2025-06-20,2025-07-21,,954.0,0.0,954.0,IMPORTACAO,DUPLICATA,RIO CLARENSE,105453
3861,fornecedor,aberto,11984/001,2025-06-20,2025-07-19,,792.92,0.0,792.92,IMPORTACAO,DUPLICATA,BRILHAR,11984
3862,despesas,quitado,13404,2025-06-23,2025-06-27,2025-06-27,3405.0,0.0,0.0,YAGO,BOLETO BANCARIO,Fornecedor Não Informado,13404
3882,fornecedor,aberto,327393/001,2025-06-16,2025-07-14,,8320.41,0.0,8320.41,YAGO,DUPLICATA,CRISTALIA,327393
3883,fornecedor,aberto,327393/002,2025-06-16,2025-07-28,,8300.48,0.0,8300.48,YAGO,DUPLICATA,CRISTALIA,327393
3884,fornecedor,aberto,327393/003,2025-06-16,2025-08-11,,8300.48,0.0,8300.48,YAGO,DUPLICATA,CRISTALIA,327393
3885,fornecedor,aberto,327393/004,2025-06-16,2025-08-25,,8300.48,0.0,8300.48,YAGO,DUPLICATA,CRISTALIA,327393
3886,fornecedor,aberto,327393/005,2025-06-16,2025-09-08,,8300.48,0.0,8300.48,YAGO,DUPLICATA,CRISTALIA,327393
3887,fornecedor,aberto,327393/006,2025-06-16,2025-09-22,,8300.47,0.0,8300.47,YAGO,DUPLICATA,CRISTALIA,327393
3894,fornecedor,aberto,327532/001,2025-06-17,2025-07-15,,507.53,0.0,507.53,YAGO,DUPLICATA,CRISTALIA,327532
3895,fornecedor,aberto,327532/002,2025-06-17,2025-07-29,,506.32,0.0,506.32,YAGO,DUPLICATA,CRISTALIA,327532
3896,fornecedor,aberto,327532/003,2025-06-17,2025-08-12,,506.32,0.0,506.32,YAGO,DUPLICATA,CRISTALIA,327532
3897,fornecedor,aberto,327532/004,2025-06-17,2025-08-26,,506.32,0.0,506.32,YAGO,DUPLICATA,CRISTALIA,327532
3898,fornecedor,aberto,327532/005,2025-06-17,2025-09-09,,506.32,0.0,506.32,YAGO,DUPLICATA,CRISTALIA,327532
3899,fornecedor,aberto,327532/006,2025-06-17,2025-09-23,,506.31,0.0,506.31,YAGO,DUPLICATA,CRISTALIA,327532
3900,fornecedor,aberto,327394/001,2025-06-16,2025-07-14,,2905.8,0.0,2905.8,YAGO,DUPLICATA,CRISTALIA,327394
3901,fornecedor,aberto,327394/002,2025-06-16,2025-07-28,,2898.84,0.0,2898.84,YAGO,DUPLICATA,CRISTALIA,327394
3902,fornecedor,aberto,327394/003,2025-06-16,2025-08-11,,2898.84,0.0,2898.84,YAGO,DUPLICATA,CRISTALIA,327394
3903,fornecedor,aberto,327394/004,2025-06-16,2025-08-25,,2898.84,0.0,2898.84,YAGO,DUPLICATA,CRISTALIA,327394
3904,fornecedor,aberto,327394/005,2025-06-16,2025-09-08,,2898.84,0.0,2898.84,YAGO,DUPLICATA,CRISTALIA,327394
3905,fornecedor,aberto,327394/006,2025-06-16,2025-09-22,,2898.84,0.0,2898.84,YAGO,DUPLICATA,CRISTALIA,327394
3907,fornecedor,aberto,289746,2025-06-23,2025-07-23,,331.9,0.0,331.9,YAGO,DUPLICATA,R7 BEZERRA,289746
3908,fornecedor,aberto,522687/001,2025-06-20,2025-07-21,,560.81,0.0,560.81,IMPORTACAO,DUPLICATA,GRUPO NOVA,522687
3909,fornecedor,aberto,2762/001,2025-06-23,2025-07-14,,870.0,0.0,870.0,YAGO,DUPLICATA,LUKTEX HOSPITALAR,2762
3910,fornecedor,aberto,2762/002,2025-06-23,2025-07-21,,870.0,0.0,870.0,YAGO,DUPLICATA,LUKTEX HOSPITALAR,2762
3911,fornecedor,aberto,1921/001,2025-06-18,2025-07-16,,10521.0,0.0,10521.0,YAGO,DUPLICATA,ST DISTRIBUIDORA,1921
3912,fornecedor,aberto,1921/002,2025-06-18,2025-07-23,,10521.0,0.0,10521.0,YAGO,DUPLICATA,ST DISTRIBUIDORA,1921
3913,fornecedor,aberto,1921/003,2025-06-18,2025-08-02,,10521.0,0.0,10521.0,YAGO,DUPLICATA,ST DISTRIBUIDORA,1921
3914,fornecedor,aberto,106290/001,2025-06-23,2025-07-23,,309.6,0.0,309.6,IMPORTACAO,DUPLICATA,VALFARMA,106290
3915,fornecedor,aberto,264478/001,2025-06-23,2025-07-23,,1975.88,0.0,1975.88,YAGO,DUPLICATA,SELLENE MATRIZ,264478
3916,fornecedor,aberto,344911/001,2025-06-20,2025-07-20,,14250.0,0.0,14250.0,YAGO,DUPLICATA,FARMACE,344911
3917,fornecedor,aberto,344911/002,2025-06-20,2025-08-04,,14250.0,0.0,14250.0,YAGO,DUPLICATA,FARMACE,344911
3918,fornecedor,aberto,344911/003,2025-06-20,2025-08-19,,14250.0,0.0,14250.0,YAGO,DUPLICATA,FARMACE,344911
3919,despesas,aberto,368,2025-06-24,2025-07-21,,230.92,0.0,230.92,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,368
3920,despesas,aberto,105453,2025-06-24,2025-07-21,,26.14,0.0,26.14,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,105453
3921,despesas,aberto,327394,2025-06-24,2025-07-21,,375.84,0.0,375.84,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,327394
3922,despesas,aberto,327532,2025-06-24,2025-07-21,,65.64,0.0,65.64,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,327532
3923,despesas,aberto,327393,2025-06-24,2025-07-21,,1076.17,0.0,1076.17,YAGO,BOLETO BANCARIO,Fornecedor Não Informado,327393
3924,fornecedor,aberto,714,2025-06-23,2025-07-13,,4693.33,0.0,4693.33,YAGO,DUPLICATA,NOVA MED DISTRIBUIDORA LTDA,714
3925,fornecedor,aberto,714-2,2025-06-23,2025-08-13,,4693.33,0.0,4693.33,YAGO,DUPLICATA,NOVA MED DISTRIBUIDORA LTDA,714-2
3926,fornecedor,aberto,714-3,2025-06-23,2025-09-13,,4693.34,0.0,4693.34,YAGO,DUPLICATA,NOVA MED DISTRIBUIDORA LTDA,714-3
3928,fornecedor,aberto,106334/001,2025-06-24,2025-07-24,,1134.8,0.0,1134.8,YAGO,DUPLICATA,VALFARMA,106334
3929,fornecedor,aberto,11437/001,2025-06-04,2025-07-04,,1186.59,0.0,1186.59,IMPORTACAO,DUPLICATA,RIOXI EQUIPAMENTOS,11437
3930,despesas,quitado,13468,2025-06-24,2025-07-01,2025-07-02,2700.0,0.0,0.0,YAGO,BOLETO BANCARIO,Fornecedor Não Informado,13468
3931,fornecedor,aberto,264639/001,2025-06-24,2025-07-24,,2437.2,0.0,2437.2,YAGO,DUPLICATA,SELLENE MATRIZ,264639
3932,fornecedor,aberto,264639/002,2025-06-24,2025-08-08,,2437.2,0.0,2437.2,YAGO,DUPLICATA,SELLENE MATRIZ,264639
3933,fornecedor,aberto,428272/001,2025-05-22,2025-06-21,,3200.0,0.0,3200.0,YAGO,DUPLICATA,DESCARPACK,428272
3934,fornecedor,aberto,428272/002,2025-05-22,2025-07-06,,3200.0,0.0,3200.0,YAGO,DUPLICATA,DESCARPACK,428272
3935,fornecedor,aberto,428272/003,2025-05-22,2025-07-21,,3200.0,0.0,3200.0,YAGO,DUPLICATA,DESCARPACK,428272
3936,despesas,quitado,2109-1,2025-06-06,2025-07-02,2025-07-02,790.0,0.0,0.0,YAGO,BOLETO BANCARIO,Fornecedor Não Informado,2109-1
3937,despesas,quitado,2899270010,2025-06-25,2025-06-30,2025-06-30,140.99,0.0,0.0,YAGO,BOLETO BANCARIO,Fornecedor Não Informado,2899270010
3938,despesas,aberto,428272,2025-06-25,2025-07-21,,224.42,0.0,224.42,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,428272
3941,fornecedor,aberto,14321/001,2025-06-18,2025-07-18,,1086.77,0.0,1086.77,YAGO,DUPLICATA,VIA MEDICAMENTOS LTDA,14321
3945,fornecedor,aberto,523249/001,2025-06-25,2025-08-04,,440.47,0.0,440.47,IMPORTACAO,DUPLICATA,GRUPO NOVA,523249
3946,fornecedor,aberto,1414/001,2025-06-24,2025-07-24,,400.0,0.0,400.0,YAGO,DUPLICATA,BDS MEDICAL LTDA,1414
3947,fornecedor,aberto,1418/001,2025-06-25,2025-07-25,,400.0,0.0,400.0,YAGO,DUPLICATA,BDS MEDICAL LTDA,1418
3948,fornecedor,aberto,106406/001,2025-06-25,2025-07-25,,937.37,0.0,937.37,YAGO,DUPLICATA,VALFARMA,106406
3949,despesas,quitado,2244-6,2025-06-26,2025-06-27,2025-06-30,23500.0,0.0,0.0,YAGO,BOLETO BANCARIO,Fornecedor Não Informado,2244-6
3950,fornecedor,aberto,16511/001,2025-06-26,2025-07-26,,750.6,0.0,750.6,IMPORTACAO,DUPLICATA,BELIEVE,16511
3952,fornecedor,aberto,106442/001,2025-06-26,2025-07-26,,3548.0,0.0,3548.0,YAGO,DUPLICATA,VALFARMA,106442
3953,fornecedor,aberto,16513/001,2025-06-26,2025-07-26,,438.9,0.0,438.9,YAGO,DUPLICATA,BELIEVE,16513
3954,fornecedor,aberto,5326/001,2025-06-26,2025-07-24,,2737.38,0.0,2737.38,YAGO,DUPLICATA,BIOFARMACE,5326
3955,despesas,quitado,000/01,2025-06-27,2025-06-27,2025-06-27,400.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3956,despesas,aberto,567610/01,2025-06-27,2025-07-04,,3129.33,0.0,3129.33,SUELEN,DUPLICATA,Fornecedor Não Informado,567610
3957,despesas,aberto,000/01,2025-06-27,2025-07-15,,3343.04,0.0,3343.04,SUELEN,OUTROS,Fornecedor Não Informado,000
3958,despesas,quitado,06/2025/01,2025-06-30,2025-06-30,2025-06-30,8320.05,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,06
3959,despesas,quitado,06/2025/01,2025-06-27,2025-06-27,2025-06-30,8003.12,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,06
3960,despesas,quitado,00/01,2025-06-27,2025-06-27,2025-06-27,29.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,00
3961,despesas,quitado,000/01,2025-06-27,2025-06-27,2025-06-27,20.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3968,fornecedor,aberto,16540/001,2025-06-27,2025-07-27,,1786.94,0.0,1786.94,YAGO,DUPLICATA,BELIEVE,16540
3969,fornecedor,aberto,16540/002,2025-06-27,2025-08-11,,1786.93,0.0,1786.93,YAGO,DUPLICATA,BELIEVE,16540
3970,fornecedor,aberto,16540/003,2025-06-27,2025-08-26,,1786.93,0.0,1786.93,YAGO,DUPLICATA,BELIEVE,16540
3971,fornecedor,aberto,16537/001,2025-06-27,2025-07-27,,1182.46,0.0,1182.46,YAGO,DUPLICATA,BELIEVE,16537
3972,fornecedor,aberto,328438/001,2025-06-23,2025-07-21,,3691.37,0.0,3691.37,YAGO,DUPLICATA,CRISTALIA,328438
3973,fornecedor,aberto,328438/002,2025-06-23,2025-08-04,,3682.53,0.0,3682.53,YAGO,DUPLICATA,CRISTALIA,328438
3974,fornecedor,aberto,328438/003,2025-06-23,2025-08-18,,3682.53,0.0,3682.53,YAGO,DUPLICATA,CRISTALIA,328438
3975,fornecedor,aberto,328438/004,2025-06-23,2025-09-01,,3682.53,0.0,3682.53,YAGO,DUPLICATA,CRISTALIA,328438
3976,fornecedor,aberto,328438/005,2025-06-23,2025-09-15,,3682.53,0.0,3682.53,YAGO,DUPLICATA,CRISTALIA,328438
3977,fornecedor,aberto,328438/006,2025-06-23,2025-09-29,,3682.51,0.0,3682.51,YAGO,DUPLICATA,CRISTALIA,328438
3979,despesas,quitado,4732,2025-06-27,2025-07-03,2025-07-04,320.0,0.0,0.0,YAGO,BOLETO BANCARIO,Fornecedor Não Informado,4732
3980,despesas,quitado,000/01,2025-06-27,2025-06-27,2025-06-27,779.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3981,despesas,quitado,000/01,2025-06-27,2025-06-27,2025-06-27,250.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3982,fornecedor,aberto,2011/001,2025-06-26,2025-07-17,,10666.68,0.0,10666.68,YAGO,DUPLICATA,GLOBALMED DISTRIBUICAO LTDA,2011
3983,fornecedor,aberto,2011/002,2025-06-26,2025-07-24,,10666.66,0.0,10666.66,YAGO,DUPLICATA,GLOBALMED DISTRIBUICAO LTDA,2011
3984,fornecedor,aberto,2011/003,2025-06-26,2025-07-31,,10666.66,0.0,10666.66,YAGO,DUPLICATA,GLOBALMED DISTRIBUICAO LTDA,2011
3985,despesas,aberto,328438,2025-06-30,2025-07-21,,477.45,0.0,477.45,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,328438
3986,despesas,aberto,2011,2025-06-30,2025-07-21,,438.4,0.0,438.4,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,2011
3989,fornecedor,aberto,523931/001,2025-06-27,2025-07-28,,249.11,0.0,249.11,IMPORTACAO,DUPLICATA,GRUPO NOVA,523931
3990,fornecedor,aberto,523931/002,2025-06-27,2025-08-06,,249.12,0.0,249.12,IMPORTACAO,DUPLICATA,GRUPO NOVA,523931
3991,despesas,aberto,000/01,2025-06-30,2025-07-05,,400.0,0.0,400.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3992,despesas,cancelado,49,2025-06-30,2025-06-30,,2992.0,0.0,2992.0,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,49
3993,fornecedor,quitado,689,2025-06-30,2025-06-30,2025-06-30,1625.4,0.0,0.0,YAGO,BOLETO BANCARIO,NOVA MED DISTRIBUIDORA LTDA,689
3994,despesas,quitado,4889,2025-06-30,2025-06-30,2025-06-30,2992.0,0.0,0.0,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,4889
3995,despesas,quitado,000/01,2025-06-30,2025-06-30,2025-06-30,4300.4,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3997,despesas,quitado,000/01,2025-06-30,2025-06-30,2025-06-30,13.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
3998,despesas,quitado,26023/01,2025-06-30,2025-06-30,2025-06-30,170.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,26023
3999,despesas,quitado,000/01,2025-06-30,2025-06-30,2025-06-30,220.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
4000,fornecedor,aberto,328690/001,2025-06-24,2025-07-22,,1258.76,0.0,1258.76,YAGO,DUPLICATA,CRISTALIA,328690
4001,fornecedor,aberto,328690/002,2025-06-24,2025-08-05,,1255.75,0.0,1255.75,YAGO,DUPLICATA,CRISTALIA,328690
4002,fornecedor,aberto,328690/003,2025-06-24,2025-08-19,,1255.75,0.0,1255.75,YAGO,DUPLICATA,CRISTALIA,328690
4003,fornecedor,aberto,328690/004,2025-06-24,2025-09-02,,1255.75,0.0,1255.75,YAGO,DUPLICATA,CRISTALIA,328690
4004,fornecedor,aberto,328690/005,2025-06-24,2025-09-16,,1255.75,0.0,1255.75,YAGO,DUPLICATA,CRISTALIA,328690
4005,fornecedor,aberto,328690/006,2025-06-24,2025-09-30,,1255.74,0.0,1255.74,YAGO,DUPLICATA,CRISTALIA,328690
4006,fornecedor,aberto,230434/001,2025-06-13,2025-07-11,,12066.02,0.0,12066.02,YAGO,DUPLICATA,STOCK MED,230434
4007,fornecedor,aberto,230434/002,2025-06-13,2025-07-18,,12066.04,0.0,12066.04,YAGO,DUPLICATA,STOCK MED,230434
4008,fornecedor,aberto,230434/003,2025-06-13,2025-07-25,,12066.04,0.0,12066.04,YAGO,DUPLICATA,STOCK MED,230434
4009,fornecedor,aberto,230434/004,2025-06-13,2025-08-01,,12066.04,0.0,12066.04,YAGO,DUPLICATA,STOCK MED,230434
4010,fornecedor,aberto,230434/005,2025-06-13,2025-08-08,,12066.04,0.0,12066.04,YAGO,DUPLICATA,STOCK MED,230434
4011,fornecedor,aberto,230434/006,2025-06-13,2025-08-15,,12066.04,0.0,12066.04,YAGO,DUPLICATA,STOCK MED,230434
4012,fornecedor,aberto,230434/007,2025-06-13,2025-08-22,,12066.04,0.0,12066.04,YAGO,DUPLICATA,STOCK MED,230434
4013,fornecedor,aberto,230434/008,2025-06-13,2025-08-29,,12066.04,0.0,12066.04,YAGO,DUPLICATA,STOCK MED,230434
4014,despesas,aberto,230434,2025-07-01,2025-07-21,,2085.02,0.0,2085.02,YAGO,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,230434
4018,fornecedor,aberto,1866500/001,2025-06-10,2025-07-10,,21619.02,0.0,21619.02,YAGO,DUPLICATA,CIRURGICA FERNANDES,1866500
4019,fornecedor,aberto,1866500/002,2025-06-10,2025-07-25,,17534.17,0.0,17534.17,YAGO,DUPLICATA,CIRURGICA FERNANDES,1866500
4020,fornecedor,aberto,1866500/003,2025-06-10,2025-08-11,,18065.52,0.0,18065.52,YAGO,DUPLICATA,CIRURGICA FERNANDES,1866500
4021,despesas,quitado,000/01,2025-06-30,2025-06-30,2025-06-30,129.9,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
4022,despesas,quitado,000/01,2025-06-30,2025-06-30,2025-06-30,1000.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
4023,despesas,quitado,000/01,2025-07-01,2025-07-01,2025-07-02,98.1,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
4024,fornecedor,aberto,1866747/001,2025-06-11,2025-07-11,,21619.02,0.0,21619.02,YAGO,DUPLICATA,CIRURGICA FERNANDES,1866747
4025,fornecedor,aberto,1866747/002,2025-06-11,2025-07-28,,17534.17,0.0,17534.17,YAGO,DUPLICATA,CIRURGICA FERNANDES,1866747
4026,fornecedor,aberto,1866747/003,2025-06-11,2025-08-11,,18065.52,0.0,18065.52,YAGO,DUPLICATA,CIRURGICA FERNANDES,1866747
4027,despesas,quitado,000/01,2025-07-01,2025-07-01,2025-07-01,154.8,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
4029,fornecedor,quitado,28247/001,2025-06-27,2025-06-27,2025-06-27,4720.16,0.0,0.0,SUELEN,DUPLICATA,MAXXI DISTRIBUIDORA,28247
4030,despesas,aberto,13592,2025-07-01,2025-07-08,,740.67,0.0,740.67,YAGO,BOLETO BANCARIO,Fornecedor Não Informado,13592
4032,fornecedor,aberto,8626/01,2025-07-02,2025-07-12,,476.59,0.0,476.59,YAGO,DUPLICATA,CLIMA RIO,8626
4033,fornecedor,aberto,8626/02,2025-07-02,2025-08-12,,476.59,0.0,476.59,YAGO,DUPLICATA,CLIMA RIO,8626
4034,fornecedor,aberto,8626/03,2025-07-02,2025-09-12,,476.59,0.0,476.59,YAGO,DUPLICATA,CLIMA RIO,8626
4035,fornecedor,aberto,8626/04,2025-07-02,2025-10-12,,476.59,0.0,476.59,YAGO,DUPLICATA,CLIMA RIO,8626
4036,fornecedor,aberto,8626/05,2025-07-02,2025-11-12,,476.59,0.0,476.59,YAGO,DUPLICATA,CLIMA RIO,8626
4037,fornecedor,aberto,8626/06,2025-07-02,2025-12-12,,476.59,0.0,476.59,YAGO,DUPLICATA,CLIMA RIO,8626
4038,fornecedor,aberto,8626/07,2025-07-02,2026-01-12,,476.59,0.0,476.59,YAGO,DUPLICATA,CLIMA RIO,8626
4039,fornecedor,aberto,8626/08,2025-07-02,2026-02-12,,476.59,0.0,476.59,YAGO,DUPLICATA,CLIMA RIO,8626
4040,fornecedor,aberto,8626/09,2025-07-02,2026-03-12,,476.59,0.0,476.59,YAGO,DUPLICATA,CLIMA RIO,8626
4041,fornecedor,aberto,8626/10,2025-07-02,2026-04-12,,476.59,0.0,476.59,YAGO,DUPLICATA,CLIMA RIO,8626
4042,despesas,quitado,000/01,2025-07-01,2025-07-01,2025-07-01,120.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
4043,despesas,quitado,00/01,2025-07-01,2025-07-01,2025-07-01,48500.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,00
4044,despesas,quitado,000/01,2025-06-30,2025-06-30,2025-06-30,4000.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
4045,despesas,aberto,000/01,2025-07-02,2025-07-28,,204000.0,0.0,204000.0,SUELEN,OUTROS,Fornecedor Não Informado,000
4046,despesas,quitado,000/01,2025-06-30,2025-06-30,2025-06-30,158.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
4047,despesas,aberto,567831/01,2025-07-02,2025-07-15,,3129.33,0.0,3129.33,SUELEN,OUTROS,Fornecedor Não Informado,567831
4048,despesas,quitado,000/01,2025-07-02,2025-07-02,2025-07-02,100.0,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
4049,despesas,quitado,000/01,2025-07-02,2025-07-02,2025-07-02,612.06,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
4050,despesas,quitado,000/01,2025-07-02,2025-07-02,2025-07-02,9716.48,0.0,0.0,SUELEN,OUTROS,Fornecedor Não Informado,000
4055,fornecedor,aberto,80942/001,2025-06-20,2025-07-21,,26438.67,0.0,26438.67,YAGO,DUPLICATA,VIC PHARMA,80942
4056,fornecedor,aberto,80942/002,2025-06-20,2025-07-30,,26438.67,0.0,26438.67,YAGO,DUPLICATA,VIC PHARMA,80942
